Ntriples,Ntrials,Mean Query2(ms), Std Query2(ms), Nres Query2,Mean Query3(ms), Std Query3(ms), Nres Query3,Mean Query4(ms), Std Query4(ms), Nres Query4,Mean Query5(ms), Std Query5(ms), Nres Query5,Mean Query6(ms), Std Query6(ms), Nres Query6,Mean Query7(ms), Std Query7(ms), Nres Query7
206304,10,4.70,8.78,16,9.90,23.39,16,0.90,0.30,4,945.70,235.78,2,906.20,34.87,10,39.30,4.10,10
207294,10,5.00,10.68,16,2.00,0.00,16,0.80,0.40,4,978.20,442.15,2,881.30,38.09,10,42.20,18.48,10
208281,10,4.90,9.71,16,1.90,0.30,16,1.00,0.00,4,946.90,433.88,2,929.60,45.19,10,37.20,3.57,10
209237,10,4.30,7.59,16,1.70,0.64,16,0.70,0.46,4,808.30,52.68,2,864.50,28.76,10,43.60,16.34,10
210169,10,4.40,8.56,16,1.70,0.46,16,1.00,0.00,4,821.30,41.00,2,1052.70,355.18,10,41.20,9.42,10
211124,10,5.00,9.00,16,1.50,0.50,16,1.10,0.30,4,812.70,28.71,2,1089.60,425.49,10,51.90,18.91,10
212105,10,4.90,9.04,16,2.00,0.00,16,1.20,0.40,4,950.70,402.41,2,892.70,56.60,10,40.20,3.68,10
213049,10,10.90,27.03,16,2.10,0.30,16,1.10,0.54,4,783.00,56.73,2,897.80,33.91,10,43.70,16.45,10
214038,10,5.60,8.15,16,3.20,1.83,16,1.10,0.30,4,807.40,58.24,2,911.50,63.88,10,179.90,428.39,10
215011,10,6.30,13.24,16,1.70,0.46,16,0.70,0.46,4,889.70,61.13,2,1043.80,402.52,10,48.00,17.19,10
215958,10,4.50,7.50,16,1.90,0.30,16,0.90,0.30,4,815.00,47.52,2,1078.50,459.82,10,44.40,15.99,10
216923,10,11.30,20.16,16,1.90,0.54,16,0.90,0.30,4,816.20,44.01,2,898.20,38.22,10,42.00,4.56,10
217875,10,4.50,8.18,16,1.90,0.30,16,0.90,0.30,4,819.90,38.15,2,957.30,53.79,10,39.00,4.47,10
218807,10,5.00,9.34,16,1.80,0.40,16,1.00,0.45,4,988.30,445.94,2,904.30,53.58,10,165.20,375.28,10
219772,10,4.40,7.55,16,2.00,0.45,16,0.80,0.40,4,808.60,63.80,2,1054.40,406.84,10,49.80,17.42,10
220770,10,4.20,7.95,16,1.50,0.50,16,0.80,0.40,4,846.40,47.85,2,1076.90,423.33,10,46.70,12.12,10
221725,10,5.80,11.40,16,2.00,0.63,16,1.10,0.30,4,843.00,53.89,2,893.30,37.61,10,40.70,2.87,10
222684,10,5.50,8.20,16,2.90,1.04,16,1.70,1.19,4,833.60,34.40,2,954.00,61.15,10,44.80,11.25,10
223595,10,4.80,10.08,16,1.80,0.40,16,0.90,0.30,4,883.00,274.03,2,1053.70,478.31,10,37.70,3.85,10
224574,10,8.90,21.04,16,2.00,0.00,16,0.80,0.40,4,882.10,56.63,2,1025.10,392.57,10,41.30,17.52,10
225544,10,5.00,10.01,16,1.90,0.30,16,0.90,0.30,4,885.30,53.51,2,916.70,36.82,10,46.70,19.57,10
226471,10,4.40,8.88,16,1.90,0.83,16,0.80,0.40,4,852.50,57.32,2,925.80,40.94,10,45.50,18.56,10
227459,10,4.50,7.85,16,2.00,0.45,16,0.80,0.40,4,1014.80,345.67,2,994.60,55.55,10,40.10,5.50,10
228401,10,5.30,9.90,16,2.10,0.30,16,1.20,0.40,4,987.20,417.57,2,1071.40,402.53,10,41.50,12.16,10
229378,10,5.00,9.00,16,2.00,0.00,16,1.10,0.30,4,842.10,56.97,2,927.20,59.09,10,44.10,17.24,10
230365,10,4.70,8.10,16,1.90,0.30,16,1.20,0.40,4,869.90,59.15,2,961.30,44.64,10,46.00,2.83,10
231335,10,5.40,8.24,16,2.30,0.46,16,1.50,0.67,4,989.10,516.36,2,971.20,80.81,10,36.70,3.35,10
232354,10,5.70,11.10,16,2.00,0.00,16,0.80,0.40,4,935.10,306.25,2,918.00,57.97,10,46.20,16.74,10
233298,10,6.40,13.54,16,2.00,0.00,16,0.90,0.30,4,993.20,437.44,2,1037.30,401.26,10,47.10,19.51,10
234308,10,4.80,8.41,16,2.00,0.45,16,1.00,0.00,4,904.40,78.48,2,926.40,26.61,10,38.70,4.31,10
235296,10,4.20,7.95,16,1.40,0.49,16,0.90,0.30,4,849.20,39.71,2,934.90,49.37,10,44.60,16.72,10
236246,10,4.80,9.74,16,1.70,0.46,16,1.00,0.00,4,1007.40,281.64,2,941.30,59.24,10,35.90,4.89,10
237238,10,5.30,10.57,16,2.00,0.00,16,1.10,0.30,4,1005.50,421.28,2,928.80,70.25,10,177.10,414.66,10
238199,10,6.20,12.60,16,6.70,14.44,16,1.00,0.00,4,813.20,64.41,2,1053.20,429.08,10,43.70,1.00,10
239129,10,5.30,9.92,16,1.70,0.46,16,1.10,0.30,4,821.60,32.32,2,911.70,31.46,10,46.70,19.01,10
240091,10,5.60,7.93,16,3.10,0.94,16,1.20,0.40,4,854.70,56.75,2,998.40,104.48,10,55.30,33.75,10
241065,10,5.80,11.41,16,1.60,0.49,16,0.70,0.46,4,948.10,235.28,2,929.80,69.78,10,39.10,4.85,10
242020,10,4.70,8.44,16,2.00,0.00,16,1.00,0.00,4,1008.50,454.01,2,1046.30,408.67,10,43.80,18.74,10
243012,10,7.40,16.87,16,1.90,0.30,16,1.00,0.45,4,835.90,55.50,2,915.50,41.83,10,45.70,18.00,10
243929,10,6.50,14.18,16,2.00,0.45,16,1.00,0.00,4,917.40,94.83,2,955.80,47.19,10,43.50,15.79,10
244908,10,3.70,6.78,16,1.20,0.40,16,0.90,0.30,4,863.20,54.47,2,1079.60,337.02,10,42.50,12.80,10
245871,10,6.60,14.14,16,2.00,0.00,16,1.00,0.00,4,995.70,427.65,2,952.40,58.60,10,45.60,14.49,10
246843,10,4.70,7.79,16,2.10,0.30,16,1.10,0.30,4,1032.80,357.84,2,1058.70,411.42,10,41.70,16.07,10
247792,10,4.70,8.79,16,1.50,0.50,16,0.90,0.30,4,849.00,51.49,2,966.40,28.48,10,40.70,3.95,10
248774,10,11.70,28.77,16,2.70,0.78,16,1.20,0.40,4,852.80,39.16,2,946.20,33.11,10,52.00,20.36,10
249774,10,5.60,11.14,16,1.80,0.40,16,0.80,0.40,4,998.30,244.38,2,991.50,59.94,10,36.90,4.81,10
250785,10,4.90,9.04,16,1.90,0.30,16,1.00,0.45,4,991.90,461.63,2,924.30,34.21,10,36.90,4.70,10
251738,10,6.40,13.21,16,2.00,0.00,16,0.90,0.30,4,971.00,422.75,2,915.50,45.04,10,44.20,11.40,10
252726,10,4.90,9.71,16,1.90,0.54,16,1.00,0.00,4,848.60,42.91,2,946.10,56.56,10,41.70,6.08,10
253751,10,6.40,10.87,16,2.30,0.46,16,1.00,0.45,4,989.50,442.68,2,982.60,101.26,10,50.80,30.82,10
254727,10,4.40,8.55,16,1.90,0.30,16,1.10,0.30,4,1019.10,347.19,2,969.60,71.07,10,45.60,13.65,10
255698,10,5.20,10.27,16,1.80,0.60,16,1.10,0.30,4,991.50,443.44,2,1084.80,418.99,10,46.30,22.93,10
256648,10,5.20,7.41,16,2.00,0.00,16,1.40,0.49,4,884.10,83.79,2,937.70,42.43,10,43.50,16.03,10
257648,10,6.30,9.34,16,2.70,0.90,16,1.30,0.46,4,842.70,52.24,2,916.20,22.51,10,37.30,5.12,10
258642,10,5.90,12.37,16,2.20,0.40,16,0.90,0.30,4,852.70,37.12,2,1103.00,343.35,10,38.10,10.32,10
259654,10,5.20,9.94,16,1.90,0.30,16,1.00,0.45,4,1036.30,408.77,2,952.40,43.06,10,45.80,15.44,10
260602,10,6.50,13.84,16,2.00,0.45,16,7.00,18.00,4,982.20,396.57,2,1072.10,459.18,10,44.00,21.82,10
261514,10,4.40,7.88,16,1.50,0.50,16,0.90,0.30,4,858.30,76.53,2,942.70,48.95,10,42.30,3.20,10
262430,10,4.20,7.61,16,1.50,0.50,16,0.70,0.46,4,858.50,59.36,2,953.90,60.49,10,39.80,15.33,10
263405,10,4.50,8.51,16,1.70,0.46,16,1.00,0.45,4,858.30,92.19,2,1039.50,260.31,10,43.90,14.68,10
264409,10,6.00,11.68,16,1.50,0.50,16,0.80,0.40,4,997.90,445.17,2,944.40,53.42,10,40.20,4.64,10
265340,10,5.30,9.57,16,1.70,0.46,16,1.10,0.30,4,1016.00,396.09,2,1156.50,487.51,10,43.90,20.12,10
266305,10,5.30,9.30,16,2.40,0.66,16,1.40,0.49,4,853.30,50.95,2,940.90,38.97,10,39.90,2.88,10
267261,10,4.80,9.74,16,1.70,0.64,16,0.90,0.30,4,854.80,37.00,2,913.10,36.57,10,35.50,3.88,10
268208,10,4.60,8.48,16,1.50,0.50,16,0.70,0.46,4,1003.50,264.77,2,951.10,32.50,10,29.10,5.75,10
269133,10,4.30,7.58,16,2.10,0.30,16,1.00,0.00,4,1055.90,486.44,2,1074.70,366.51,10,44.90,20.33,10
270108,10,4.80,7.74,16,2.00,0.00,16,1.00,0.00,4,928.00,67.22,2,1103.70,418.13,10,51.30,19.58,10
271086,10,4.30,7.93,16,1.50,0.50,16,0.80,0.40,4,888.00,54.33,2,975.30,37.82,10,40.90,4.99,10
272075,10,5.20,8.29,16,2.40,0.49,16,1.10,0.30,4,950.50,65.15,2,1028.60,81.67,10,47.30,22.77,10
272994,10,4.70,8.10,16,2.10,0.30,16,1.20,0.40,4,977.10,273.43,2,1134.30,489.75,10,41.60,4.39,10
273883,10,5.10,9.64,16,2.10,0.30,16,1.20,0.40,4,869.20,61.78,2,1106.70,403.31,10,47.20,18.76,10
274858,10,5.00,8.02,16,2.20,0.75,16,1.40,0.66,4,1062.30,394.74,2,937.40,35.29,10,47.10,15.50,10
275806,10,6.50,13.84,16,1.70,0.64,16,0.80,0.40,4,867.80,57.97,2,949.80,48.75,10,38.10,4.68,10
276743,10,5.10,9.64,16,2.10,0.54,16,0.90,0.30,4,876.40,61.08,2,1086.20,273.58,10,42.80,11.79,10
277704,10,4.30,8.25,16,1.40,0.49,16,0.70,0.46,4,882.70,58.93,2,1186.10,532.05,10,42.80,13.62,10
278664,10,4.40,8.21,16,7.60,17.81,16,1.00,0.00,4,1014.20,370.52,2,1097.00,404.69,10,38.30,4.98,10
279625,10,4.70,8.11,16,1.70,0.46,16,1.00,0.00,4,863.30,53.24,2,949.60,32.29,10,43.90,19.28,10
280616,10,4.40,8.56,16,1.60,0.49,16,1.10,0.30,4,847.70,33.03,2,1004.90,73.45,10,39.90,3.70,10
281598,10,6.20,13.95,16,1.70,0.64,16,0.80,0.40,4,933.50,77.65,2,1049.50,274.93,10,39.70,5.35,10
282532,10,4.40,7.89,16,2.00,0.00,16,1.10,0.30,4,1022.10,446.48,2,1009.80,71.77,10,45.80,0.60,10
283453,10,5.80,9.75,16,2.40,0.49,16,1.30,0.46,4,1048.50,398.51,2,1140.60,368.31,10,47.50,21.28,10
284402,10,5.00,9.02,16,1.70,0.46,16,0.80,0.40,4,856.70,44.92,2,965.60,40.20,10,39.90,3.59,10
285404,10,6.20,13.27,16,1.90,0.54,16,0.70,0.46,4,870.70,51.65,2,963.60,40.45,10,38.20,4.45,10
286390,10,4.70,9.78,16,1.40,0.49,16,0.70,0.46,4,1027.50,276.74,2,963.80,42.68,10,50.10,15.06,10
287322,10,4.60,7.83,16,1.50,0.50,16,1.00,0.63,4,1126.70,464.20,2,1102.40,396.10,10,45.50,17.78,10
288332,10,10.00,24.00,16,1.90,0.30,16,1.10,0.30,4,1029.50,354.17,2,974.80,64.10,10,41.90,13.14,10
289324,10,6.90,16.04,16,2.20,0.40,16,1.00,0.45,4,865.90,29.73,2,968.00,35.84,10,44.60,18.82,10
290320,10,4.70,8.44,16,1.50,0.50,16,0.90,0.30,4,937.70,58.84,2,962.30,23.13,10,42.00,2.93,10
291256,10,4.80,8.40,16,1.70,0.46,16,0.80,0.40,4,1017.90,309.16,2,1133.10,477.45,10,39.20,3.84,10
292305,10,6.60,11.84,16,2.20,0.40,16,1.30,0.46,4,875.20,51.99,2,1102.10,382.63,10,50.60,24.70,10
293309,10,5.10,8.64,16,2.10,0.30,16,0.80,0.60,4,1078.60,435.77,2,949.40,31.25,10,36.90,4.44,10
294310,10,4.70,8.44,16,1.60,0.49,16,0.70,0.46,4,873.10,37.24,2,978.50,41.88,10,48.20,18.45,10
295309,10,4.60,9.15,16,2.00,0.63,16,0.80,0.40,4,861.80,42.33,2,969.90,52.46,10,52.60,29.30,10
296288,10,4.80,9.41,16,1.70,0.46,16,0.90,0.30,4,1020.80,391.63,2,1151.70,443.03,10,39.20,4.64,10
297247,10,4.80,9.08,16,1.70,0.46,16,1.10,0.30,4,993.80,376.92,2,976.40,37.54,10,40.40,3.75,10
298211,10,4.70,9.45,16,1.70,0.46,16,1.10,0.30,4,868.00,55.58,2,950.10,37.53,10,36.40,3.75,10
299147,10,12.70,32.10,16,1.80,0.60,16,0.80,0.40,4,872.30,25.79,2,1007.10,67.50,10,44.40,16.75,10
300136,10,4.50,7.85,16,1.70,0.46,16,1.10,0.30,4,863.50,24.76,2,1092.00,343.56,10,37.10,4.89,10
301114,10,5.60,9.84,16,2.40,0.66,16,1.30,0.46,4,1006.60,370.20,2,957.00,48.83,10,44.30,14.74,10
302122,10,5.40,9.87,16,1.80,0.40,16,0.80,0.40,4,1011.90,386.07,2,1172.90,461.60,10,37.60,4.05,10
303076,10,4.40,8.55,16,1.40,0.49,16,0.70,0.46,4,866.00,63.25,2,1088.20,399.82,10,39.80,3.99,10
304023,10,6.00,13.01,16,1.70,0.46,16,1.10,0.30,4,856.80,19.38,2,962.70,25.51,10,44.90,16.48,10
305030,10,4.90,10.04,16,1.80,0.60,16,1.00,0.45,4,888.50,46.58,2,1036.40,76.77,10,51.30,15.46,10
305952,10,4.60,9.48,16,2.30,0.64,16,1.20,0.40,4,1015.40,353.67,2,1134.50,470.00,10,38.10,4.46,10
306903,10,4.90,8.70,16,2.00,0.00,16,1.10,0.30,4,1002.30,404.08,2,980.80,46.00,10,43.20,17.89,10
307896,10,4.90,8.70,16,1.80,0.40,16,1.10,0.30,4,993.50,344.09,2,971.10,46.11,10,45.70,17.04,10
308901,10,6.50,14.18,16,1.50,0.50,16,0.90,0.54,4,960.40,60.88,2,988.40,56.41,10,43.00,2.83,10
309896,10,7.30,13.40,16,2.40,0.49,16,1.60,0.49,4,893.90,36.39,2,1156.10,328.56,10,38.80,6.19,10
310865,10,9.00,21.67,16,1.40,0.49,16,0.80,0.40,4,1005.70,425.38,2,1012.20,81.09,10,53.20,20.94,10
311826,10,4.70,8.44,16,2.10,0.30,16,1.10,0.30,4,1123.20,443.16,2,1150.60,457.43,10,45.00,18.20,10
312835,10,7.90,18.04,16,1.90,0.30,16,0.90,0.30,4,930.00,67.54,2,1018.30,28.45,10,51.80,18.42,10
313798,10,6.20,12.94,16,1.70,0.46,16,1.00,0.00,4,952.00,148.04,2,1012.10,40.70,10,45.10,21.80,10
314727,10,4.50,7.51,16,1.70,0.46,16,0.80,0.60,4,1128.70,391.54,2,1057.00,60.25,10,43.40,11.81,10
315693,10,10.40,17.30,16,1.70,0.46,16,1.10,0.30,4,993.20,317.48,2,1123.20,431.55,10,36.80,4.87,10
316644,10,4.70,8.11,16,1.70,0.46,16,0.80,0.40,4,1044.90,427.97,2,1113.20,375.19,10,39.20,3.92,10
317607,10,6.20,12.94,16,1.90,0.30,16,1.10,0.30,4,953.30,96.29,2,970.60,29.77,10,38.10,4.70,10
318558,10,5.10,8.97,16,2.50,0.67,16,1.20,0.40,4,925.60,36.97,2,1000.80,32.48,10,38.70,4.96,10
319558,10,5.00,9.67,16,1.70,0.64,16,0.80,0.40,4,940.70,73.41,2,1071.60,283.97,10,41.00,12.42,10
320510,10,4.50,7.51,16,2.10,0.54,16,1.00,0.00,4,1127.60,545.35,2,1107.70,357.36,10,38.30,4.84,10
321499,10,4.40,7.88,16,1.70,0.46,16,0.70,0.46,4,1016.50,396.29,2,989.90,53.57,10,41.30,3.95,10
322444,10,6.10,13.97,16,1.70,0.64,16,0.70,0.46,4,899.90,55.39,2,963.20,45.60,10,36.60,3.58,10
323412,10,5.50,10.85,16,1.90,0.54,16,0.90,0.54,4,947.40,71.78,2,984.70,35.82,10,46.20,20.48,10
324368,10,4.50,8.51,16,6.40,14.54,16,0.80,0.40,4,1060.50,345.50,2,1123.40,422.65,10,46.90,23.33,10
325353,10,4.50,7.50,16,2.00,0.00,16,1.20,0.40,4,892.20,40.23,2,1144.30,420.57,10,35.90,4.89,10
326365,10,4.70,8.79,16,1.80,0.60,16,1.10,0.30,4,1082.40,302.38,2,1141.30,430.72,10,45.00,22.66,10
327311,10,5.40,7.57,16,2.40,0.66,16,1.20,0.40,4,880.00,40.25,2,1011.80,47.36,10,39.60,3.44,10
328275,10,5.10,11.31,16,1.50,0.50,16,0.90,0.54,4,900.90,34.54,2,995.30,27.53,10,39.00,2.72,10
329254,10,5.50,10.84,16,2.00,0.63,16,0.90,0.30,4,1077.80,322.29,2,1021.90,34.76,10,43.90,16.19,10
330215,10,5.00,9.34,16,2.00,0.00,16,1.00,0.00,4,1072.40,467.00,2,1127.40,411.29,10,39.70,4.05,10
331126,10,4.90,8.70,16,1.90,0.54,16,0.90,0.30,4,1038.80,372.28,2,991.50,57.40,10,44.20,10.27,10
332077,10,5.40,9.87,16,1.90,0.54,16,0.80,0.40,4,950.90,53.60,2,1014.90,51.53,10,46.90,18.33,10
333087,10,4.60,8.82,16,1.90,0.30,16,0.80,0.40,4,1045.60,383.90,2,955.80,70.07,10,36.60,7.39,10
334052,10,5.30,9.57,16,2.10,0.30,16,1.10,0.30,4,955.00,48.98,2,1113.70,336.13,10,46.60,12.82,10
335063,10,9.80,16.81,16,1.50,0.50,16,0.80,0.40,4,1074.70,434.52,2,1174.50,382.24,10,40.80,4.71,10
336060,10,8.80,16.85,16,2.30,0.46,16,1.30,0.46,4,921.20,32.58,2,1136.00,350.92,10,39.80,4.02,10
337020,10,5.10,10.31,16,2.10,0.70,16,0.80,0.40,4,898.00,36.20,2,999.90,26.05,10,38.10,4.28,10
337980,10,4.20,7.95,16,1.80,0.60,16,0.90,0.30,4,910.90,43.95,2,1068.60,72.35,10,52.20,17.62,10
338958,10,4.90,9.04,16,7.90,17.37,16,1.00,0.00,4,1048.60,293.74,2,1023.30,37.95,10,46.20,0.75,10
339931,10,5.40,11.21,16,1.80,0.40,16,1.00,0.00,4,916.80,37.98,2,1155.60,414.83,10,45.20,24.65,10
340918,10,4.60,8.14,16,1.50,0.50,16,0.90,0.54,4,1053.40,362.82,2,1196.60,367.75,10,36.50,3.91,10
341881,10,4.80,8.40,16,2.00,0.45,16,1.10,0.30,4,877.70,35.95,2,1015.50,40.59,10,47.30,16.70,10
342839,10,5.00,9.34,16,1.50,0.50,16,0.80,0.40,4,909.20,32.79,2,978.70,67.90,10,48.10,19.28,10
343828,10,4.40,7.90,16,1.90,0.70,16,0.80,0.40,4,925.10,42.36,2,1210.20,386.36,10,43.70,13.93,10
344801,10,9.20,21.94,16,2.00,0.45,16,1.20,0.40,4,1054.80,452.29,2,1125.20,358.51,10,48.60,20.64,10
345737,10,11.40,28.24,16,1.70,0.46,16,0.80,0.40,4,1044.30,350.93,2,1021.00,55.92,10,47.90,24.04,10
346705,10,4.20,7.61,16,1.90,0.30,16,0.90,0.30,4,1039.30,349.90,2,1063.80,73.16,10,47.00,16.30,10
347674,10,4.40,7.54,16,2.10,0.30,16,1.00,0.00,4,919.70,23.19,2,1047.30,44.18,10,40.30,4.17,10
348620,10,4.70,9.78,16,1.90,0.30,16,1.10,0.30,4,915.30,28.20,2,1147.30,306.26,10,40.30,15.13,10
349608,10,4.80,8.40,16,2.00,0.00,16,1.00,0.00,4,1045.10,456.61,2,1202.10,383.37,10,46.30,21.98,10
350614,10,6.20,13.94,16,1.50,0.50,16,0.70,0.46,4,1040.80,379.94,2,1041.70,53.20,10,46.50,11.83,10
351588,10,5.50,10.51,16,2.00,0.00,16,1.00,0.00,4,931.50,37.66,2,1011.30,22.55,10,40.60,4.32,10
352556,10,5.10,9.32,16,2.70,0.46,16,1.40,0.49,4,939.60,80.59,2,1096.10,59.75,10,45.50,0.92,10
353557,10,5.60,9.52,16,2.30,0.64,16,1.30,0.46,4,979.90,53.77,2,1220.00,272.39,10,50.10,12.64,10
354471,10,5.30,10.24,16,2.00,0.00,16,0.90,0.30,4,1116.60,506.81,2,1188.40,389.59,10,46.30,15.61,10
355490,10,4.80,8.07,16,1.90,0.30,16,1.00,0.45,4,1076.10,72.10,2,1225.10,404.78,10,46.00,0.77,10
356444,10,4.70,8.44,16,1.60,0.49,16,1.00,0.00,4,1050.20,355.85,2,1039.30,35.85,10,45.20,16.54,10
357426,10,4.70,8.10,16,1.60,0.49,16,1.10,0.30,4,906.30,27.53,2,1007.80,29.00,10,38.40,4.10,10
358380,10,11.60,28.80,16,2.00,0.45,16,1.10,0.30,4,993.20,86.62,2,1090.90,57.70,10,133.80,280.44,10
359389,10,4.30,7.25,16,1.50,0.50,16,1.10,0.30,4,920.70,38.25,2,1193.40,421.75,10,40.50,5.18,10
360360,10,6.20,12.27,16,2.10,0.30,16,1.10,0.30,4,1052.60,376.49,2,1188.20,398.54,10,41.00,14.16,10
361310,10,4.90,9.05,16,1.50,0.50,16,1.00,0.45,4,1110.20,416.05,2,1012.20,19.44,10,47.30,17.83,10
362232,10,5.20,8.35,16,2.30,0.46,16,1.30,0.46,4,943.30,39.92,2,1013.20,35.04,10,46.40,20.13,10
363230,10,7.00,16.34,16,2.30,0.46,16,0.90,0.30,4,975.70,71.31,2,1111.40,65.66,10,50.80,26.78,10
364187,10,4.90,9.04,16,1.80,0.40,16,1.00,0.00,4,1017.00,71.22,2,1237.90,455.57,10,45.40,14.60,10
365111,10,4.50,7.50,16,2.00,0.00,16,0.90,0.30,4,1152.10,327.31,2,1178.50,379.33,10,38.40,4.32,10
366117,10,4.80,8.40,16,2.00,0.00,16,1.10,0.30,4,1089.30,369.47,2,1018.20,30.45,10,49.40,26.36,10
367145,10,4.90,8.38,16,2.30,0.64,16,1.10,0.30,4,979.60,87.98,2,1030.90,23.45,10,48.60,20.30,10
368167,10,4.50,7.85,16,7.50,15.84,16,0.90,0.54,4,885.40,58.64,2,1054.40,48.09,10,50.40,31.45,10
369131,10,5.10,9.64,16,2.10,0.30,16,1.10,0.30,4,1087.40,338.92,2,1201.90,483.04,10,47.30,13.32,10
370094,10,4.70,9.45,16,1.50,0.50,16,0.80,0.40,4,1104.40,374.32,2,1202.40,409.25,10,45.20,20.54,10
371051,10,5.60,8.82,16,2.60,0.49,16,1.20,0.40,4,1075.90,365.82,2,1015.30,41.55,10,39.40,4.78,10
371979,10,4.90,9.71,16,1.40,0.49,16,0.60,0.49,4,952.70,40.47,2,1061.40,78.89,10,42.00,7.77,10
372944,10,5.60,11.47,16,2.00,0.45,16,0.80,0.40,4,977.50,54.36,2,1037.60,53.65,10,41.60,4.57,10
373940,10,5.10,9.98,16,2.00,0.00,16,0.90,0.30,4,1099.20,351.92,2,1194.00,443.84,10,48.00,17.24,10
374961,10,4.70,8.78,16,1.60,0.49,16,1.00,0.00,4,1080.70,369.73,2,1250.30,456.05,10,40.30,4.69,10
375879,10,5.20,9.94,16,1.90,0.30,16,0.80,0.60,4,1107.20,363.49,2,1045.70,29.39,10,43.10,2.07,10
376816,10,4.70,8.10,16,1.70,0.64,16,0.90,0.30,4,947.80,37.31,2,1032.10,46.92,10,44.30,2.79,10
377793,10,5.30,10.91,16,1.50,0.50,16,0.90,0.54,4,976.80,46.24,2,1121.70,48.96,10,41.80,3.37,10
378820,10,7.70,18.11,16,1.60,0.49,16,0.80,0.40,4,1137.70,353.82,2,1179.70,376.08,10,42.30,2.61,10
379810,10,4.90,8.37,16,3.10,0.83,16,1.80,0.87,4,1100.70,382.48,2,1224.60,402.66,10,39.30,5.20,10
380776,10,5.60,11.47,16,1.70,0.46,16,0.80,0.40,4,1112.70,389.02,2,1093.70,78.71,10,40.90,4.28,10
381771,10,5.00,9.01,16,1.80,0.40,16,1.00,0.45,4,1080.50,381.47,2,1050.30,32.81,10,39.90,4.16,10
382727,10,6.20,13.28,16,1.50,0.50,16,0.80,0.40,4,937.40,30.16,2,1045.60,47.25,10,42.90,3.01,10
383683,10,5.40,11.21,16,1.50,0.50,16,0.90,0.30,4,1138.20,276.08,2,1224.20,435.28,10,45.70,18.36,10
384625,10,4.30,8.25,16,1.40,0.49,16,0.80,0.40,4,1101.40,381.80,2,1181.40,380.42,10,47.50,22.16,10
385618,10,6.50,12.51,16,2.00,0.45,16,0.80,0.40,4,1075.60,335.78,2,1059.20,39.64,10,42.30,3.58,10
386568,10,6.30,14.25,16,1.90,0.30,16,1.20,0.40,4,984.60,104.53,2,1056.50,31.96,10,39.10,3.91,10
387551,10,7.30,16.91,16,1.60,0.49,16,0.80,0.40,4,970.80,27.24,2,1063.60,43.99,10,40.90,4.46,10
388512,10,4.80,8.08,16,2.20,0.40,16,1.30,0.64,4,1129.00,328.41,2,1201.80,346.74,10,37.00,5.73,10
389497,10,5.00,9.34,16,2.00,0.00,16,0.80,0.60,4,1152.60,437.55,2,1210.40,395.59,10,46.10,19.68,10
390446,10,5.10,9.64,16,9.50,23.17,16,1.00,0.00,4,1104.20,360.54,2,1297.60,375.83,10,47.50,21.79,10
391413,10,6.50,15.17,16,1.60,0.49,16,1.00,0.00,4,984.80,52.77,2,1083.40,60.42,10,50.00,20.31,10
392388,10,5.30,10.57,16,1.90,0.70,16,0.80,0.40,4,963.80,77.01,2,1054.60,39.76,10,45.80,17.95,10
393341,10,5.00,9.35,16,2.10,0.30,16,1.20,0.40,4,1108.80,299.53,2,1227.30,436.82,10,51.40,22.97,10
394377,10,4.80,8.74,16,1.70,0.46,16,0.90,0.30,4,1099.60,395.32,2,1326.60,337.62,10,45.50,12.02,10
395318,10,9.20,15.33,16,1.90,0.30,16,0.90,0.54,4,1135.20,376.53,2,1114.30,56.26,10,38.20,4.24,10
396274,10,5.20,11.28,16,1.60,0.49,16,1.10,0.30,4,982.30,19.67,2,1079.80,27.18,10,46.40,19.95,10
397189,10,5.90,7.78,16,7.10,14.64,16,1.30,0.46,4,968.70,34.14,2,1226.20,466.79,10,45.30,17.30,10
398140,10,5.00,9.34,16,1.80,0.40,16,1.10,0.30,4,1026.10,84.04,2,1180.20,323.83,10,46.70,15.16,10
399096,10,4.60,8.48,16,1.60,0.49,16,0.70,0.46,4,1104.30,424.20,2,1196.20,389.63,10,45.00,15.63,10
400094,10,4.70,9.11,16,1.50,0.50,16,0.70,0.46,4,1186.10,346.75,2,1234.90,332.99,10,45.70,14.87,10
401071,10,4.40,7.88,16,2.00,0.00,16,1.10,0.30,4,991.50,32.10,2,1056.30,32.39,10,39.70,3.44,10
402040,10,4.70,8.11,16,2.10,0.54,16,1.00,0.00,4,953.60,35.59,2,1048.40,35.03,10,42.90,3.24,10
402976,10,5.30,10.24,16,2.10,0.30,16,1.20,0.40,4,1015.80,86.78,2,1278.20,416.20,10,46.80,10.67,10
403901,10,6.00,14.34,16,1.10,0.30,16,0.60,0.49,4,1083.90,351.41,2,1268.60,429.88,10,44.00,14.72,10
404878,10,4.90,9.05,16,7.50,16.17,16,1.20,0.40,4,1094.90,358.37,2,1224.70,405.56,10,45.00,5.66,10
405870,10,5.00,7.36,16,2.70,0.46,16,1.40,0.66,4,1154.00,372.14,2,1072.30,31.38,10,47.10,18.78,10
406827,10,5.20,9.94,16,1.70,0.46,16,0.80,0.60,4,967.80,50.02,2,1059.60,38.87,10,40.90,4.04,10
407790,10,5.00,9.67,16,1.50,0.50,16,0.80,0.40,4,1005.30,51.33,2,1069.90,65.44,10,54.90,22.86,10
